txn_id,country,payment_method,amount,timestamp,selected_psp,best_psp,outcome,reward,latency_ms,attempts,final_psp,final_outcome,psp_ranking
txn_3207,THB,Thai QR,1062.0,2026-04-26T15:30:58.628906,payok,payok,success,14.17,1002,payok,payok,success,payok|awepay|M2pay
txn_3208,KES,Mobile Money,385.34,2026-04-26T15:30:58.632807,Fincra,korapay,success,3.5232,687,Fincra,Fincra,success,korapay|Fincra|Passpoint|yellowcard|Sasapay
txn_3209,EGP,Bank Transfer,3627.75,2026-04-26T15:30:58.636822,Afriex,Afriex,success,53.151,1525,Afriex,Afriex,success,Afriex
txn_3210,JPY,Bank Transfer,2986.61,2026-04-26T15:30:58.640682,Shimatomo,Shimatomo,failure,-23.6652,1563,Shimatomo,Shimatomo,failure,Shimatomo
txn_3211,KES,M-Pesa,4175.33,2026-04-26T15:30:58.644574,Fincra,Fincra,success,60.3726,733,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3212,EGP,Bank Transfer,1171.13,2026-04-26T15:30:58.648576,Afriex,Afriex,failure,-10.0494,1596,Afriex,Afriex,failure,Afriex
txn_3213,KES,Mobile Money,1237.78,2026-04-26T15:30:58.652445,Fincra,Fincra,success,16.3088,789,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3214,NGN,Bank Transfer,2992.5,2026-04-26T15:30:58.656510,Fincra,Fincra,success,17.9297,742,Fincra→Passpoint,Passpoint,success,Fincra|Passpoint|korapay|yellowcard
txn_3215,THB,Bank Transfer,499.8,2026-04-26T15:30:58.664614,payok,payok,success,0.7262,820,payok→M2pay,M2pay,success,payok|awepay|M2pay
txn_3216,PEN,Bank Transfer,2768.66,2026-04-26T15:30:58.672461,directa24,directa24,success,39.7694,1048,directa24,directa24,success,directa24
txn_3217,COP,Bank Transfer,3272.87,2026-04-26T15:30:58.676459,bitso,directa24,success,47.3337,932,bitso,bitso,success,directa24|Alfred|cobre|bitso
txn_3218,IDR,Bank Transfer,4779.06,2026-04-26T15:30:58.680487,payok,payok,success,69.925,1088,payok,payok,success,payok|awepay|brick
txn_3219,KES,Mobile Money,1531.0,2026-04-26T15:30:58.684494,korapay,Fincra,success,6.9661,833,korapay→Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3220,MYR,FPX,4837.4,2026-04-26T15:30:58.692395,awepay,awepay,failure,-75.0917,1483,awepay→M2pay,M2pay,failure,awepay|M2pay
txn_3221,PHP,Bank Transfer,3865.4,2026-04-26T15:30:58.700275,Xendit,Xendit,success,55.7254,561,Xendit,Xendit,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_3222,GHS,MTN,448.08,2026-04-26T15:30:58.704326,korapay,korapay,success,4.4647,654,korapay,korapay,success,korapay|Bitlipa
txn_3223,CAD,Interac Bank Transfer,2046.24,2026-04-26T15:30:58.708262,apaylo,apaylo,success,29.4269,1666,apaylo,apaylo,success,apaylo
txn_3224,XAF,MTN,2209.07,2026-04-26T15:30:58.712318,Afriex,Afriex,failure,-17.8321,1408,Afriex,Afriex,failure,Afriex
txn_3225,CLP,Bank Transfer,4426.78,2026-04-26T15:30:58.719428,directa24,directa24,failure,-34.9602,939,directa24,directa24,failure,directa24
txn_3226,XOF,Wave,620.66,2026-04-26T15:30:58.723379,payaza,payaza,success,8.0468,1313,payaza,payaza,success,payaza
txn_3227,AUD,PayID,4887.53,2026-04-26T15:30:58.727313,Banxa,Banxa,success,72.0465,1646,Banxa,Banxa,success,Banxa
txn_3228,UGX,Airtel,3640.2,2026-04-26T15:30:58.731208,Fincra,Fincra,success,52.3463,667,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3229,GLOBAL,Google Pay,967.08,2026-04-26T15:30:58.735214,checkout,checkout,success,12.2488,741,checkout,checkout,success,checkout
txn_3230,ARS,Bank Transfer,3748.42,2026-04-26T15:30:58.739135,bitso,bitso,failure,-29.8721,894,bitso,bitso,failure,bitso
txn_3231,COP,Bank Transfer,830.88,2026-04-26T15:30:58.743036,directa24,directa24,success,10.7027,1053,directa24,directa24,success,directa24|bitso|Alfred|cobre
txn_3232,ARS,Bank Transfer,3019.72,2026-04-26T15:30:58.747015,bitso,bitso,success,43.5367,913,bitso,bitso,success,bitso
txn_3233,ARS,Bank Transfer,779.34,2026-04-26T15:30:58.750962,bitso,bitso,success,9.9284,1170,bitso,bitso,success,bitso
txn_3234,KES,M-Pesa,3450.45,2026-04-26T15:30:58.754808,Fincra,Fincra,success,49.5008,591,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3235,JPY,Bank Transfer,1141.4,2026-04-26T15:30:58.758803,Shimatomo,Shimatomo,success,15.8581,1289,Shimatomo,Shimatomo,success,Shimatomo
txn_3236,EUR,SEPA Bank Transfer,105.63,2026-04-26T15:30:58.762670,openpayd,openpayd,success,-2.7251,880,openpayd→clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_3237,JPY,Bank Transfer,4662.16,2026-04-26T15:30:58.770402,Shimatomo,Shimatomo,failure,-36.2291,1292,Shimatomo,Shimatomo,failure,Shimatomo
txn_3238,EGP,Bank Transfer,3773.02,2026-04-26T15:30:58.774302,Afriex,Afriex,failure,-29.56,1236,Afriex,Afriex,failure,Afriex
txn_3239,NGN,Bank Transfer,1574.08,2026-04-26T15:30:58.778211,Fincra,Fincra,success,21.3541,710,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_3240,IDR,Dana,4077.11,2026-04-26T15:30:58.782208,payok,payok,success,27.5558,1052,payok→awepay,awepay,success,payok|awepay|brick
txn_3241,ZAR,Bank Transfer,3321.75,2026-04-26T15:30:58.790028,Bitlipa,Bitlipa,success,48.5587,1757,Bitlipa,Bitlipa,success,Bitlipa
txn_3242,IDR,Bank Transfer,1091.13,2026-04-26T15:30:58.793940,payok,payok,success,5.1595,895,payok→awepay,awepay,success,payok|awepay|brick
txn_3243,PLN,BLIK,1295.13,2026-04-26T15:30:58.801702,Vimoni,Vimoni,success,18.163,1392,Vimoni,Vimoni,success,Vimoni
txn_3244,VND,VietQR,1515.36,2026-04-26T15:30:58.805629,1vnpay,1vnpay,success,21.4639,1646,1vnpay,1vnpay,success,1vnpay|awepay|M2pay
txn_3245,THB,Thai QR,4592.14,2026-04-26T15:30:58.809615,payok,payok,success,67.1228,926,payok,payok,success,payok|awepay|M2pay
txn_3246,MXN,CODI,4191.71,2026-04-26T15:30:58.813554,directa24,Alfred,success,27.9187,917,directa24→bitso,bitso,success,Alfred|bitso|directa24|tazapay
txn_3247,UGX,Airtel,527.99,2026-04-26T15:30:58.821354,Fincra,Fincra,success,5.6639,598,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_3248,UGX,Airtel,153.13,2026-04-26T15:30:58.825327,Fincra,Fincra,success,0.0406,630,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3249,GLOBAL,Apple Pay,3268.03,2026-04-26T15:30:58.829278,checkout,checkout,success,46.7623,813,checkout,checkout,success,checkout
txn_3250,XAF,MTN,2777.98,2026-04-26T15:30:58.833420,Afriex,Afriex,failure,-22.097,1220,Afriex,Afriex,failure,Afriex
txn_3251,XOF,Wave,769.27,2026-04-26T15:30:58.837684,payaza,payaza,failure,-7.0344,1485,payaza,payaza,failure,payaza
txn_3252,EUR,Bank Transfer,4363.1,2026-04-26T15:30:58.844392,openpayd,clearjunction,success,63.687,947,openpayd,openpayd,success,clearjunction|openpayd|altpay
txn_3253,ZAR,Bank Transfer,1719.5,2026-04-26T15:30:58.848390,Bitlipa,Bitlipa,success,24.5304,1212,Bitlipa,Bitlipa,success,Bitlipa
txn_3254,NGN,Bank Transfer,3708.88,2026-04-26T15:30:58.852378,Fincra,Fincra,success,53.3754,782,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_3255,VND,Local Wallet,1064.48,2026-04-26T15:30:58.856400,1vnpay,1vnpay,success,14.705,1215,1vnpay,1vnpay,success,1vnpay|awepay|M2pay
txn_3256,PHP,ShopeePay,3302.66,2026-04-26T15:30:58.860379,Xendit,Xendit,success,47.2823,758,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_3257,ARS,Bank Transfer,1731.03,2026-04-26T15:30:58.864376,bitso,bitso,failure,-14.7414,864,bitso,bitso,failure,bitso
txn_3258,PHP,Bank Transfer,2680.56,2026-04-26T15:30:58.868267,Xendit,Xendit,success,-5.2814,757,Xendit→Innovative→paymongo,paymongo,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_3259,BRL,PIX QR,616.7,2026-04-26T15:30:58.879915,directa24,tazapay,success,7.4924,814,directa24,directa24,success,tazapay|directa24|bitso|BRLA|Alfred
txn_3260,XAF,MTN,2730.79,2026-04-26T15:30:58.883934,Afriex,Afriex,success,39.6962,1561,Afriex,Afriex,success,Afriex
txn_3261,GLOBAL,Card,3148.17,2026-04-26T15:30:58.887810,checkout,checkout,failure,-25.8684,717,checkout,checkout,failure,checkout
txn_3262,GHS,Mobile Money,1006.67,2026-04-26T15:30:58.891714,korapay,korapay,success,12.8444,569,korapay,korapay,success,korapay|Bitlipa
txn_3263,IDR,Bank Transfer,4031.32,2026-04-26T15:30:58.895620,payok,payok,success,58.7104,938,payok,payok,success,payok|awepay|brick
txn_3264,NGN,Bank Transfer,4576.14,2026-04-26T15:30:58.899551,Fincra,Fincra,success,66.386,610,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_3265,AUD,PayID,986.12,2026-04-26T15:30:58.903495,Banxa,Banxa,failure,-8.6582,1225,Banxa,Banxa,failure,Banxa
txn_3266,PHP,GCash,1702.74,2026-04-26T15:30:58.907360,Xendit,Xendit,success,23.2837,745,Xendit,Xendit,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_3267,KES,Mobile Money,3722.29,2026-04-26T15:30:58.911348,Fincra,Fincra,success,53.578,633,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_3268,NGN,Bank Transfer,242.52,2026-04-26T15:30:58.915347,Fincra,Fincra,success,1.3805,728,Fincra,Fincra,success,Fincra|korapay|yellowcard|Passpoint
txn_3269,MYR,DuitNow,3465.0,2026-04-26T15:30:58.919326,awepay,awepay,success,50.7081,1686,awepay,awepay,success,awepay|M2pay
txn_3270,EGP,Bank Transfer,2036.13,2026-04-26T15:30:58.923278,Afriex,Afriex,success,29.2797,1224,Afriex,Afriex,success,Afriex
txn_3271,MXN,SPEI,1790.47,2026-04-26T15:30:58.927248,bitso,bitso,success,25.0951,1200,bitso,bitso,success,bitso|tazapay|directa24|Alfred
txn_3272,XOF,Wave,4955.7,2026-04-26T15:30:58.931272,payaza,payaza,failure,-38.4305,1273,payaza,payaza,failure,payaza
txn_3273,GHS,MTN,3261.41,2026-04-26T15:30:58.935194,korapay,korapay,success,46.6651,607,korapay,korapay,success,korapay|Bitlipa
txn_3274,ARS,Bank Transfer,3278.26,2026-04-26T15:30:58.939126,bitso,bitso,failure,-26.3466,963,bitso,bitso,failure,bitso
txn_3275,XAF,MTN,3449.51,2026-04-26T15:30:58.943026,Afriex,Afriex,failure,-27.1347,1337,Afriex,Afriex,failure,Afriex
txn_3276,GHS,Mobile Money,770.92,2026-04-26T15:30:58.946919,korapay,korapay,success,9.3054,835,korapay,korapay,success,korapay|Bitlipa
txn_3277,EGP,Bank Transfer,1486.65,2026-04-26T15:30:58.950893,Afriex,Afriex,success,21.0321,1764,Afriex,Afriex,success,Afriex
txn_3278,GLOBAL,Google Pay,1562.63,2026-04-26T15:30:58.955037,checkout,checkout,success,21.1827,673,checkout,checkout,success,checkout
txn_3279,ARS,Bank Transfer,2756.73,2026-04-26T15:30:58.959050,bitso,bitso,failure,-22.4353,985,bitso,bitso,failure,bitso
txn_3280,BRL,PIX,3256.61,2026-04-26T15:30:58.962940,tazapay,bitso,success,20.9038,1005,tazapay→bitso,bitso,success,bitso|directa24|Alfred|tazapay|BRLA
txn_3281,XAF,MTN,4776.73,2026-04-26T15:30:58.970762,Afriex,Afriex,failure,-37.0913,1586,Afriex,Afriex,failure,Afriex
txn_3282,GHS,Mobile Money,4532.09,2026-04-26T15:30:58.974654,korapay,korapay,success,65.7255,588,korapay,korapay,success,korapay|Bitlipa
txn_3283,EUR,SEPA Bank Transfer,519.66,2026-04-26T15:30:58.978617,openpayd,clearjunction,success,0.3766,1002,openpayd→clearjunction,clearjunction,success,clearjunction|openpayd|altpay
txn_3284,PHP,GrabPay,1072.12,2026-04-26T15:30:58.986417,Xendit,Xendit,success,13.8244,738,Xendit,Xendit,success,Xendit|paymongo|wingpay|Innovative|CoinsPH
txn_3285,BRL,PIX QR,961.72,2026-04-26T15:30:58.990411,directa24,directa24,success,3.6913,1094,directa24→Alfred,Alfred,success,directa24|Alfred|tazapay|bitso|BRLA
txn_3286,THB,Thai QR,3482.22,2026-04-26T15:30:58.998281,payok,payok,success,50.4716,1172,payok,payok,success,payok|awepay|M2pay
txn_3287,KES,M-Pesa,4723.57,2026-04-26T15:30:59.002229,korapay,Fincra,success,68.5964,712,korapay,korapay,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3288,PHP,PayMaya,347.26,2026-04-26T15:30:59.006198,Xendit,Xendit,success,2.9506,833,Xendit,Xendit,success,Xendit|paymongo|CoinsPH|wingpay|Innovative
txn_3289,UGX,Mobile Money,233.37,2026-04-26T15:30:59.010178,Fincra,Fincra,success,1.2434,718,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3290,IDR,OVO,2718.1,2026-04-26T15:30:59.014159,payok,payok,success,39.0121,941,payok,payok,success,payok|awepay|brick
txn_3291,COP,Bank Transfer,348.97,2026-04-26T15:30:59.018067,directa24,bitso,success,3.4726,1197,directa24,directa24,success,bitso|directa24|Alfred|cobre
txn_3292,CAD,Interac Bank Transfer,2620.77,2026-04-26T15:30:59.022010,apaylo,apaylo,failure,-20.9215,1568,apaylo,apaylo,failure,apaylo
txn_3293,XAF,MTN,335.78,2026-04-26T15:30:59.025889,Afriex,Afriex,success,3.7723,1443,Afriex,Afriex,success,Afriex
txn_3294,ZAR,Bank Transfer,819.49,2026-04-26T15:30:59.029757,Bitlipa,Bitlipa,success,11.0271,1525,Bitlipa,Bitlipa,success,Bitlipa
txn_3295,ZAR,Bank Transfer,2851.91,2026-04-26T15:30:59.033714,Bitlipa,Bitlipa,failure,-22.6519,1256,Bitlipa,Bitlipa,failure,Bitlipa
txn_3296,EUR,SEPA Bank Transfer,762.45,2026-04-26T15:30:59.037617,openpayd,openpayd,success,9.6768,994,openpayd,openpayd,success,openpayd|clearjunction|altpay
txn_3297,KES,Mobile Money,4847.07,2026-04-26T15:30:59.041549,Fincra,Passpoint,success,70.4499,617,Fincra,Fincra,success,Passpoint|korapay|Fincra|yellowcard|Sasapay
txn_3298,EUR,Bank Transfer,1181.94,2026-04-26T15:30:59.045531,openpayd,openpayd,success,5.3435,1169,openpayd→clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_3299,VND,Bank Transfer,4117.78,2026-04-26T15:30:59.053253,awepay,awepay,success,60.5026,1407,awepay,awepay,success,awepay|1vnpay|M2pay
txn_3300,MXN,CODI,4628.44,2026-04-26T15:30:59.057168,directa24,bitso,success,67.6673,928,directa24,directa24,success,bitso|tazapay|directa24|Alfred
txn_3301,GLOBAL,Apple Pay,4945.79,2026-04-26T15:30:59.061117,checkout,checkout,success,71.9304,641,checkout,checkout,success,checkout
txn_3302,EGP,Bank Transfer,2856.01,2026-04-26T15:30:59.065158,Afriex,Afriex,success,41.5779,1223,Afriex,Afriex,success,Afriex
txn_3303,THB,Bank Transfer,2908.26,2026-04-26T15:30:59.069397,payok,payok,success,18.7847,1178,payok→M2pay,M2pay,success,payok|awepay|M2pay
txn_3304,VND,Local Wallet,4383.57,2026-04-26T15:30:59.077974,awepay,1vnpay,success,64.4902,1338,awepay,awepay,success,1vnpay|awepay|M2pay
txn_3305,XOF,Wave,3019.59,2026-04-26T15:30:59.081987,payaza,payaza,success,44.0291,1473,payaza,payaza,success,payaza
txn_3306,MYR,DuitNow,492.36,2026-04-26T15:30:59.085969,awepay,awepay,success,6.1229,1248,awepay,awepay,success,awepay|M2pay
txn_3307,CLP,Bank Transfer,716.86,2026-04-26T15:30:59.090008,directa24,directa24,failure,-7.1355,900,directa24,directa24,failure,directa24
txn_3308,IDR,Dana,4250.76,2026-04-26T15:30:59.094099,payok,payok,success,62.0012,1020,payok,payok,success,payok|awepay|brick
txn_3309,PHP,ShopeePay,4777.54,2026-04-26T15:30:59.098159,Xendit,Xendit,success,69.4058,730,Xendit,Xendit,success,Xendit|paymongo|CoinsPH|Innovative|wingpay
txn_3310,UGX,MTN,1174.43,2026-04-26T15:30:59.102215,Fincra,Fincra,success,15.3589,758,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3311,PEN,Bank Transfer,76.5,2026-04-26T15:30:59.106241,directa24,directa24,success,-0.614,1147,directa24,directa24,success,directa24
txn_3312,UGX,Mobile Money,3221.36,2026-04-26T15:30:59.110188,Fincra,Fincra,success,46.0644,602,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_3313,TZS,Bank Transfer,4657.78,2026-04-26T15:30:59.114248,relworx,yellowcard,success,31.9091,1042,relworx→Bitlipa,Bitlipa,success,yellowcard|relworx|Bitlipa|Dusupay|payaza
txn_3314,UGX,MTN,371.63,2026-04-26T15:30:59.122126,Fincra,Fincra,success,3.3179,658,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3315,ZAR,Bank Transfer,1165.38,2026-04-26T15:30:59.126143,Bitlipa,Bitlipa,failure,-10.0068,1647,Bitlipa,Bitlipa,failure,Bitlipa
txn_3316,ZAR,Bank Transfer,4836.57,2026-04-26T15:30:59.130076,Bitlipa,Bitlipa,success,71.2844,1410,Bitlipa,Bitlipa,success,Bitlipa
txn_3317,XOF,Wave,865.64,2026-04-26T15:30:59.133996,payaza,payaza,success,11.7191,1550,payaza,payaza,success,payaza
txn_3318,THB,Thai QR,4132.13,2026-04-26T15:30:59.137911,payok,payok,success,60.2216,1035,payok,payok,success,payok|awepay|M2pay
txn_3319,PHP,GrabPay,282.84,2026-04-26T15:30:59.141871,Xendit,Xendit,success,1.9846,797,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_3320,AUD,PayID,1767.5,2026-04-26T15:30:59.145877,Banxa,Banxa,success,25.2465,1598,Banxa,Banxa,success,Banxa
txn_3321,MXN,CODI,1558.15,2026-04-26T15:30:59.149796,directa24,bitso,success,8.165,995,directa24→bitso,bitso,success,bitso|directa24|tazapay|Alfred
txn_3322,UGX,Mobile Money,1745.66,2026-04-26T15:30:59.157628,Fincra,Fincra,success,23.9288,610,Fincra,Fincra,success,Fincra|relworx|Bitlipa|payaza|Dusupay
txn_3323,BRL,Bank Transfer,264.29,2026-04-26T15:30:59.161642,bitso,directa24,success,-1.5364,974,bitso→Alfred,Alfred,success,directa24|bitso|Alfred|tazapay|BRLA
txn_3324,GHS,MTN,3953.04,2026-04-26T15:30:59.169510,korapay,korapay,success,57.0373,831,korapay,korapay,success,korapay|Bitlipa
txn_3325,TZS,Mobile Money,4742.4,2026-04-26T15:30:59.173436,yellowcard,relworx,success,69.3748,1124,yellowcard,yellowcard,success,relworx|yellowcard|Bitlipa|payaza|Dusupay
txn_3326,CLP,Bank Transfer,2113.46,2026-04-26T15:30:59.177464,directa24,directa24,failure,-17.6119,1098,directa24,directa24,failure,directa24
txn_3327,JPY,Bank Transfer,3639.48,2026-04-26T15:30:59.181383,Shimatomo,Shimatomo,failure,-28.564,1791,Shimatomo,Shimatomo,failure,Shimatomo
txn_3328,ARS,Bank Transfer,4038.34,2026-04-26T15:30:59.185297,bitso,bitso,failure,-32.0476,1006,bitso,bitso,failure,bitso
txn_3329,VND,VietQR,1758.78,2026-04-26T15:30:59.189259,awepay,awepay,success,25.1137,1796,awepay,awepay,success,awepay|1vnpay|M2pay
txn_3330,IDR,OVO,3946.08,2026-04-26T15:30:59.193542,payok,payok,success,57.4323,890,payok,payok,success,payok|awepay|brick
txn_3331,PLN,BLIK,4126.91,2026-04-26T15:30:59.197946,Vimoni,Vimoni,success,60.6368,1683,Vimoni,Vimoni,success,Vimoni
txn_3332,THB,Bank Transfer,2795.09,2026-04-26T15:30:59.202003,payok,payok,success,40.1679,847,payok,payok,success,payok|awepay|M2pay
txn_3333,PLN,BLIK,914.26,2026-04-26T15:30:59.206023,Vimoni,Vimoni,failure,-8.1211,1415,Vimoni,Vimoni,failure,Vimoni
txn_3334,AUD,PayID,4514.97,2026-04-26T15:30:59.209963,Banxa,Banxa,success,66.4582,1638,Banxa,Banxa,success,Banxa
txn_3335,COP,PSE,2346.15,2026-04-26T15:30:59.213914,bitso,directa24,success,33.4334,883,bitso,bitso,success,directa24|bitso|Alfred|cobre
txn_3336,EUR,SEPA Bank Transfer,330.03,2026-04-26T15:30:59.217918,openpayd,openpayd,success,-0.551,1096,openpayd→altpay,altpay,success,openpayd|clearjunction|altpay
txn_3337,COP,PSE,219.53,2026-04-26T15:30:59.225723,bitso,directa24,success,1.5349,806,bitso,bitso,success,directa24|bitso|cobre|Alfred
txn_3338,EUR,Bank Transfer,4768.13,2026-04-26T15:30:59.229736,clearjunction,openpayd,success,69.7625,948,clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_3339,AUD,PayID,761.84,2026-04-26T15:30:59.233702,Banxa,Banxa,success,10.1656,1202,Banxa,Banxa,success,Banxa
txn_3340,PHP,QRPH,4095.47,2026-04-26T15:30:59.237596,Xendit,Xendit,success,-5.2836,807,Xendit→Innovative→paymongo,paymongo,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
txn_3341,KES,Mobile Money,4702.77,2026-04-26T15:30:59.249208,Fincra,Fincra,success,68.2833,822,Fincra,Fincra,success,Fincra|korapay|yellowcard|Passpoint|Sasapay
txn_3342,THB,Bank Transfer,3595.06,2026-04-26T15:30:59.253181,payok,payok,success,52.1639,1199,payok,payok,success,payok|awepay|M2pay
txn_3343,KES,M-Pesa,630.4,2026-04-26T15:30:59.257081,Fincra,Fincra,success,7.198,801,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_3344,PLN,BLIK,1230.26,2026-04-26T15:30:59.261019,Vimoni,Vimoni,failure,-10.4923,1535,Vimoni,Vimoni,failure,Vimoni
txn_3345,ARS,Bank Transfer,2396.82,2026-04-26T15:30:59.264882,bitso,bitso,failure,-19.7352,907,bitso,bitso,failure,bitso
txn_3346,CLP,Bank Transfer,3924.18,2026-04-26T15:30:59.268783,directa24,directa24,success,57.1018,1093,directa24,directa24,success,directa24
txn_3347,UGX,Mobile Money,1761.04,2026-04-26T15:30:59.273352,Fincra,Fincra,success,24.1594,618,Fincra,Fincra,success,Fincra|relworx|Dusupay|Bitlipa|payaza
txn_3348,COP,PSE,4865.25,2026-04-26T15:30:59.277468,directa24,directa24,success,71.2168,1193,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_3349,EGP,Bank Transfer,4333.39,2026-04-26T15:30:59.281474,Afriex,Afriex,failure,-33.7661,1569,Afriex,Afriex,failure,Afriex
txn_3350,ARS,Bank Transfer,3592.27,2026-04-26T15:30:59.285437,bitso,bitso,failure,-28.7014,937,bitso,bitso,failure,bitso
txn_3351,VND,Local Wallet,4805.37,2026-04-26T15:30:59.289843,awepay,awepay,success,70.8177,1284,awepay,awepay,success,awepay|1vnpay|M2pay
txn_3352,TZS,Mobile Money,1534.48,2026-04-26T15:30:59.293811,relworx,relworx,success,21.2556,1161,relworx,relworx,success,relworx|yellowcard|Bitlipa|Dusupay|payaza
txn_3353,PLN,BLIK,1704.11,2026-04-26T15:30:59.297893,Vimoni,Vimoni,success,24.2977,1394,Vimoni,Vimoni,success,Vimoni
txn_3354,MXN,SPEI,2333.96,2026-04-26T15:30:59.301914,bitso,bitso,success,33.2513,814,bitso,bitso,success,bitso|tazapay|directa24|Alfred
txn_3355,PEN,Bank Transfer,981.5,2026-04-26T15:30:59.305871,directa24,directa24,success,12.9617,1085,directa24,directa24,success,directa24
txn_3356,KES,M-Pesa,4871.3,2026-04-26T15:30:59.309839,Fincra,Fincra,success,70.8128,673,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_3357,GHS,Mobile Money,383.61,2026-04-26T15:30:59.314379,korapay,korapay,success,-0.6464,684,korapay→Bitlipa,Bitlipa,success,korapay|Bitlipa
txn_3358,JPY,Bank Transfer,1158.94,2026-04-26T15:30:59.322777,Shimatomo,Shimatomo,failure,-9.9591,1709,Shimatomo,Shimatomo,failure,Shimatomo
txn_3359,ARS,Bank Transfer,2367.33,2026-04-26T15:30:59.326908,bitso,bitso,success,33.7517,827,bitso,bitso,success,bitso
