txn_id,chosen_psp,best_psp,chosen_score,best_score,regret,is_optimal,counterfactual_psp,counterfactual_regret,decision_quality
txn_1050,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1051,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1052,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1053,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1054,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1055,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1056,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1057,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1058,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1059,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1060,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1061,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1062,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1063,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1064,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1065,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1066,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1067,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_1068,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1069,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_1070,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1071,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1072,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1073,openpayd,openpayd,0.6457,0.6457,0.0,1,altpay,0.043333,Optimal
txn_1074,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1075,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1076,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1077,Alfred,directa24,0.6297,0.6617,0.032,0,bitso,-0.016,Near-optimal
txn_1078,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1079,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1080,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1081,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1082,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1083,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1084,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_1085,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1086,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1087,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1088,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1089,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1090,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1091,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1092,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1093,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1094,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1095,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1096,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1097,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1098,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1099,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1100,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1101,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1102,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_1103,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1104,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1105,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1106,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1107,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1108,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1109,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_1110,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1111,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1112,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_1113,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1114,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1115,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1116,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_1117,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1118,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1119,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1120,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1121,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1122,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1123,relworx,relworx,0.6777,0.6777,0.0,1,Bitlipa,0.083333,Optimal
txn_1124,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1125,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1126,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1127,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1128,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1129,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1130,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1131,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_1132,tazapay,directa24,0.6377,0.6617,0.024,0,directa24,-0.024,Near-optimal
txn_1133,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1134,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1135,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1136,tazapay,directa24,0.6377,0.6617,0.024,0,directa24,-0.024,Near-optimal
txn_1137,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1138,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1139,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1140,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1141,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1142,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1143,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1144,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1145,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1146,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1147,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1148,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1149,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_1150,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1151,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1152,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1153,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1154,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1155,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1156,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1157,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1158,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1159,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1160,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1161,yellowcard,Fincra,0.6617,0.737,0.075333,0,Fincra,-0.075333,Suboptimal
txn_1162,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_1163,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1164,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1165,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1166,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1167,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1168,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1169,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1170,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1171,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1172,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1173,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1174,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1175,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1176,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1177,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1178,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1179,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1180,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_1181,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1182,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1183,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1184,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1185,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1186,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1187,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1188,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1189,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1190,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1191,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1192,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1193,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_1194,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_1195,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1196,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1197,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1198,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1199,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1200,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1201,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1202,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1203,awepay,1vnpay,0.5943,0.6103,0.016,0,M2pay,0.016,Near-optimal
txn_1204,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1205,tazapay,directa24,0.6377,0.6617,0.024,0,bitso,-0.008,Near-optimal
txn_1206,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1207,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1208,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1209,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1210,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_1211,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1212,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1213,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1214,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_1215,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1216,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1217,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1218,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1219,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1220,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1221,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1222,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1223,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1224,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1225,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1226,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_1227,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1228,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1229,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_1230,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1231,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1232,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_1233,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1234,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1235,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_1236,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1237,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1238,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1239,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1240,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1241,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1242,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1243,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1244,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1245,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1246,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1247,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1248,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1249,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1250,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1251,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1252,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_1253,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1254,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1255,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1256,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_1257,Alfred,directa24,0.6297,0.6617,0.032,0,bitso,-0.016,Near-optimal
txn_1258,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_1259,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_1260,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1261,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1262,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1263,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_1264,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1265,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1266,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1267,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1268,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1269,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1270,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1271,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1272,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_1273,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1274,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1275,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_1276,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1277,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1278,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_1279,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1280,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1281,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_1282,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1283,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1284,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_1285,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_1286,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1287,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1288,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_1289,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1290,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1291,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1292,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1293,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1294,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_1295,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1296,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1297,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1298,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1299,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1300,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1301,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1302,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1303,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_1304,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1305,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1306,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1307,M2pay,awepay,0.5783,0.5943,0.016,0,awepay,-0.016,Near-optimal
txn_1308,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1309,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1310,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_1311,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1312,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1313,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1314,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1315,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_1316,openpayd,openpayd,0.6457,0.6457,0.0,1,altpay,0.043333,Optimal
txn_1317,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1318,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_1319,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1320,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1321,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1322,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1323,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_1324,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1325,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1326,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_1327,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1328,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_1329,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1330,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_1331,Alfred,directa24,0.6297,0.6617,0.032,0,directa24,-0.032,Near-optimal
txn_1332,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_1333,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1334,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_1335,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_1336,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_1337,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1338,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_1339,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_1340,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1341,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1342,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1343,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1344,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_1345,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_1346,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1347,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_1348,yellowcard,relworx,0.6617,0.6777,0.016,0,relworx,-0.016,Near-optimal
txn_1349,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1350,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1351,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_1352,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1353,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1354,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1355,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_1356,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_1357,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1358,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_1359,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_1360,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_1361,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_1362,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_1363,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_1364,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_1365,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_1366,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
